genome	path	time	node	b117
EPI_ISL_557584	0.000449455	2020.49180327869	44	0
EPI_ISL_557592	0.000650114	2020.49453551913	46	0
EPI_ISL_557665	0.000482964	2020.49453551913	49	0
EPI_ISL_557776	0.000449539	2020.49726775956	51	0
EPI_ISL_557795	0.000583265	2020.51092896175	41	0
EPI_ISL_557810	0.000549915	2020.49726775956	61	0
EPI_ISL_557826	0.000516581	2020.49726775956	50	0
EPI_ISL_557837	0.000349179	2020.49726775956	44	0
EPI_ISL_557845	0.000613431	2020.51092896175	51	0
EPI_ISL_557848	0.000416034	2020.51092896175	45	0
EPI_ISL_557873	0.000549662	2020.49726775956	32	0
EPI_ISL_558062	0.000401511	2020.50546448087	44	0
EPI_ISL_558067	0.000549824	2020.50546448087	51	0
EPI_ISL_558145	0.000449481	2020.5	43	0
EPI_ISL_558183	0.000583334	2020.5	60	0
EPI_ISL_558205	0.000416018	2020.5	41	0
EPI_ISL_558341	0.000549839	2020.43989071038	49	0
EPI_ISL_558393	0.000516305	2020.43989071038	38	0
EPI_ISL_558475	0.000416129	2020.46448087432	48	0
EPI_ISL_558501	0.000583366	2020.46448087432	58	0
EPI_ISL_558505	0.000482929	2020.46448087432	45	0
EPI_ISL_558506	0.000349232	2020.46448087432	56	0
EPI_ISL_558573	0.000449549	2020.46448087432	50	0
EPI_ISL_558613	0.000349205	2020.46721311475	46	0
EPI_ISL_558632	0.000482943	2020.45355191257	52	0
EPI_ISL_558639	0.000482961	2020.45355191257	52	0
EPI_ISL_558700	0.000482967	2020.45901639344	54	0
EPI_ISL_558729	0.000457405	2020.45081967213	57	0
EPI_ISL_558826	0.000482866	2020.46448087432	46	0
EPI_ISL_558892	0.000382612	2020.45081967213	45	0
EPI_ISL_558907	0.000382579	2020.41803278689	45	0
EPI_ISL_558920	0.000449445	2020.44535519126	40	0
EPI_ISL_558925	0.000416089	2020.44262295082	48	0
EPI_ISL_558928	0.000382616	2020.43989071038	42	0
EPI_ISL_558960	0.000616625	2020.41803278689	49	0
EPI_ISL_558983	0.000334613	2020.41530054645	36	0
EPI_ISL_559003	0.000482906	2020.41803278689	47	0
EPI_ISL_559036	0.000449499	2020.41803278689	48	0
EPI_ISL_559078	0.000483432	2020.41530054645	51	0
EPI_ISL_559112	0.000516455000000001	2020.47540983607	58	0
EPI_ISL_559242	0.000382646	2020.48087431694	50	0
EPI_ISL_559345	0.000382549	2020.43169398907	44	0
EPI_ISL_559362	0.000566373	2020.45081967213	33	0
EPI_ISL_559377	0.000368234	2020.39617486339	39	0
EPI_ISL_559431	0.00034919	2020.39617486339	45	0
EPI_ISL_559518	0.000482984	2020.40163934426	53	0
EPI_ISL_559581	0.000482954	2020.44808743169	49	0
EPI_ISL_559588	0.000349165	2020.43715846995	44	0
EPI_ISL_559634	0.00065014	2020.43715846995	55	0
EPI_ISL_559660	0.000301196	2020.43442622951	36	0
EPI_ISL_559683	0.000449447	2020.32513661202	44	0
EPI_ISL_559749	0.000482916	2020.40163934426	41	0
EPI_ISL_559751	0.000650066	2020.36338797814	35	0
EPI_ISL_559762	0.000702491	2020.64207650273	44	0
EPI_ISL_559809	0.000680539	2020.6693989071	55	0
EPI_ISL_559899	0.000683582	2020.70491803279	46	0
EPI_ISL_559907	0.000616735	2020.69945355191	57	0
EPI_ISL_560037	0.000669097	2020.67213114754	47	0
EPI_ISL_560119	0.000669087	2020.69672131148	49	0
EPI_ISL_560127	0.000683561	2020.53005464481	48	0
EPI_ISL_560214	0.00066908	2020.6912568306	49	0
EPI_ISL_560264	0.000516454	2020.70491803279	58	0
EPI_ISL_560301	0.000769347	2020.70491803279	47	0
EPI_ISL_560417	0.000769372	2020.68306010929	46	0
EPI_ISL_560435	0.000482957	2020.68306010929	57	0
EPI_ISL_560465	0.000735894	2020.6912568306	40	0
EPI_ISL_560487	0.001021645	2020.68306010929	61	0
EPI_ISL_560492	0.000702538	2020.68306010929	46	0
EPI_ISL_560524	0.000735941	2020.68852459016	51	0
EPI_ISL_560545	0.000658221	2020.68306010929	55	0
EPI_ISL_560610	0.000368055	2020.58743169399	51	0
EPI_ISL_560764	0.000379218	2020.2650273224	47	0
EPI_ISL_560789	0.000379246	2020.27049180328	46	0
EPI_ISL_560800	0.000780639	2020.64207650273	67	0
EPI_ISL_560818	0.000548688	2020.70218579235	51	0
EPI_ISL_560837	0.000479526	2020.37704918033	47	0
EPI_ISL_560845	0.000234495	2020.25409836066	29	0
EPI_ISL_560878	0.000613408	2020.41256830601	65	0
EPI_ISL_561040	0.000412675	2020.48360655738	41	0
EPI_ISL_561095	0.000449483	2020.56830601093	47	0
EPI_ISL_561154	0.00051636	2020.56010928962	45	0
EPI_ISL_561167	0.000416017	2020.56284153005	47	0
EPI_ISL_561188	0.000401514	2020.56830601093	50	0
EPI_ISL_561289	0.000434952	2020.59016393443	50	0
EPI_ISL_562622	0.000717159	2020.71038251366	65	0
EPI_ISL_562687	0.000650388	2020.64754098361	61	0
EPI_ISL_562708	0.000616892	2020.63661202186	63	0
EPI_ISL_562797	0.000650296	2020.65573770492	57	0
EPI_ISL_562896	0.0006837	2020.62568306011	61	0
EPI_ISL_562915	0.000583442	2020.56830601093	65	0
EPI_ISL_562933	0.000650378	2020.68306010929	63	0
EPI_ISL_563003	0.000616866	2020.68032786885	62	0
EPI_ISL_563020	0.000583468	2020.58743169399	58	0
EPI_ISL_563025	0.000516563	2020.57923497268	60	0
EPI_ISL_563044	0.000616855	2020.66666666667	64	0
EPI_ISL_563147	0.00058339	2020.59289617486	57	0
EPI_ISL_563168	0.000850897	2020.68306010929	64	0
EPI_ISL_563195	0.000516523	2020.68306010929	52	0
EPI_ISL_563254	0.000550051	2020.5956284153	62	0
EPI_ISL_563346	0.000550022	2020.63661202186	64	0
EPI_ISL_563414	0.000549949	2020.65027322404	58	0
EPI_ISL_563430	0.000583386	2020.56284153005	57	0
EPI_ISL_563490	0.00058345	2020.55464480874	66	0
EPI_ISL_563495	0.000616845	2020.55464480874	62	0
EPI_ISL_563496	0.000616824	2020.56284153005	67	0
EPI_ISL_563528	0.000550028	2020.53005464481	69	0
EPI_ISL_563564	0.000583457	2020.56830601093	60	0
EPI_ISL_563588	0.000616838	2020.68852459016	60	0
EPI_ISL_563616	0.000616871	2020.57650273224	63	0
EPI_ISL_563637	0.000583496	2020.57103825137	64	0
EPI_ISL_563738	0.000650286	2020.70218579235	57	0
EPI_ISL_563739	0.000616883	2020.59016393443	61	0
EPI_ISL_563756	0.000616845	2020.58743169399	62	0
EPI_ISL_563827	0.000616825	2020.67486338798	58	0
EPI_ISL_563858	0.00071711	2020.64480874317	58	0
EPI_ISL_563966	0.000549984	2020.7131147541	60	0
EPI_ISL_564050	0.000616871	2020.56830601093	62	0
EPI_ISL_564071	0.000583349	2020.55191256831	57	0
EPI_ISL_564116	0.000583367	2020.52459016393	57	0
EPI_ISL_564129	0.000516613	2020.55191256831	60	0
EPI_ISL_564143	0.000583455	2020.55191256831	68	0
EPI_ISL_564184	0.000583429	2020.55737704918	59	0
EPI_ISL_564205	0.000616816	2020.54098360656	59	0
EPI_ISL_564271	0.00054996	2020.51639344262	57	0
EPI_ISL_564282	0.000616846	2020.53005464481	64	0
EPI_ISL_564287	0.000583468	2020.52459016393	67	0
EPI_ISL_564292	0.000684101	2020.48907103825	61	0
EPI_ISL_564335	0.000583373	2020.56557377049	59	0
EPI_ISL_564340	0.000549982	2020.56830601093	62	0
EPI_ISL_564497	0.000549984	2020.55737704918	59	0
EPI_ISL_564578	0.000717153	2020.57923497268	63	0
EPI_ISL_564641	0.000616871	2020.58469945355	64	0
EPI_ISL_564711	0.000616865	2020.56830601093	61	0
EPI_ISL_564837	0.000550004	2020.62021857923	64	0
EPI_ISL_564911	0.000558357	2020.60928961749	60	0
EPI_ISL_564962	0.000650304	2020.60655737705	67	0
EPI_ISL_564964	0.000549935	2020.62021857923	57	0
EPI_ISL_565028	0.000550036	2020.56830601093	61	0
EPI_ISL_565049	0.000616875	2020.62841530055	62	0
EPI_ISL_565050	0.000616847	2020.62568306011	63	0
EPI_ISL_565155	0.00052684	2020.56830601093	60	0
EPI_ISL_565225	0.000583423	2020.55737704918	65	0
EPI_ISL_565232	0.000583438	2020.55737704918	64	0
EPI_ISL_565335	0.000549994	2020.57103825137	59	0
EPI_ISL_565359	0.000550003	2020.56830601093	65	0
EPI_ISL_565411	0.000650322	2020.63387978142	67	0
EPI_ISL_565422	0.000550079	2020.63387978142	61	0
EPI_ISL_565466	0.000650248	2020.60928961749	58	0
EPI_ISL_565538	0.000717193	2020.63114754098	67	0
EPI_ISL_565546	0.00068374	2020.62841530055	66	0
EPI_ISL_565589	0.000650339	2020.63661202186	68	0
EPI_ISL_565681	0.000616945	2020.58196721311	63	0
EPI_ISL_565709	0.000683687	2020.56284153005	60	0
EPI_ISL_565838	0.000446094	2020.28142076503	42	0
EPI_ISL_565953	0.000278923	2020.24863387978	41	0
EPI_ISL_565980	0.000323562	2020.26229508197	49	0
EPI_ISL_566031	0.000680368	2020.60655737705	40	0
EPI_ISL_566068	0.000449791	2020.63114754098	46	0
EPI_ISL_566100	0.000479604	2020.49453551913	41	0
EPI_ISL_566166	0.000483016	2020.70765027322	60	0
EPI_ISL_566195	0.00058336	2020.70765027322	61	0
EPI_ISL_566243	0.000616728	2020.70765027322	61	0
EPI_ISL_566290	0.000616858	2020.70765027322	58	0
EPI_ISL_566308	0.000585535	2020.70765027322	51	0
EPI_ISL_566349	0.000583248	2020.70765027322	50	0
EPI_ISL_566357	0.000738936	2020.70765027322	54	0
EPI_ISL_566359	0.000798199	2020.70765027322	54	0
EPI_ISL_566407	0.000783932	2020.70765027322	53	0
EPI_ISL_566574	0.000568801	2020.6912568306	50	0
EPI_ISL_566599	0.000702566	2020.6912568306	57	0
EPI_ISL_566620	0.000583194	2020.6912568306	41	0
EPI_ISL_566657	0.000549751	2020.68306010929	45	0
EPI_ISL_566659	0.000646857	2020.67486338798	61	0
EPI_ISL_566682	0.000702549	2020.68579234973	51	0
EPI_ISL_566696	0.000669138	2020.6912568306	55	0
EPI_ISL_566728	0.000647067	2020.68306010929	54	0
EPI_ISL_566837	0.000735889	2020.68306010929	42	0
EPI_ISL_566892	0.00041616	2020.68306010929	59	0
EPI_ISL_566923	0.000516461	2020.68852459016	60	0
EPI_ISL_566953	0.000568756	2020.6912568306	47	0
EPI_ISL_566956	0.00051643	2020.68852459016	59	0
EPI_ISL_566962	0.000646887	2020.68852459016	66	0
EPI_ISL_566971	0.000616648	2020.6912568306	43	0
EPI_ISL_566983	0.000568796	2020.68852459016	48	0
EPI_ISL_567049	0.000713969	2020.69398907104	54	0
EPI_ISL_567088	0.000713967	2020.70218579235	55	0
EPI_ISL_567100	0.000669141	2020.6912568306	53	0
EPI_ISL_567117	0.000650189	2020.69398907104	56	0
EPI_ISL_567120	0.000549873	2020.69398907104	55	0
EPI_ISL_567166	0.000583339	2020.69398907104	51	0
EPI_ISL_567167	0.000583347	2020.69398907104	54	0
EPI_ISL_567175	0.000501883	2020.6912568306	49	0
EPI_ISL_567286	0.000516372	2020.6912568306	49	0
EPI_ISL_567301	0.000680275	2020.6912568306	62	0
EPI_ISL_567314	0.000449668	2020.6912568306	54	0
EPI_ISL_567449	0.000583217	2020.6912568306	48	0
EPI_ISL_567462	0.00048293	2020.6912568306	49	0
EPI_ISL_567475	0.000579987	2020.6912568306	64	0
EPI_ISL_567506	0.000784009	2020.69945355191	54	0
EPI_ISL_567514	0.000587625	2020.69945355191	55	0
EPI_ISL_567647	0.000769302	2020.6912568306	45	0
EPI_ISL_567651	0.000738703	2020.6912568306	52	0
EPI_ISL_567658	0.000669014	2020.6912568306	50	0
EPI_ISL_567805	0.00057151	2020.6912568306	37	0
EPI_ISL_567808	0.000635586	2020.6912568306	39	0
EPI_ISL_567906	0.000717323	2020.68852459016	55	0
EPI_ISL_567918	0.000635614	2020.68852459016	44	0
EPI_ISL_567929	0.00054976	2020.6912568306	44	0
EPI_ISL_567983	0.000602202	2020.6912568306	44	0
EPI_ISL_568047	0.000659611	2020.68852459016	53	0
EPI_ISL_568071	0.000769383	2020.68852459016	47	0
EPI_ISL_568082	0.000669152	2020.68852459016	49	0
EPI_ISL_568105	0.000580008	2020.68852459016	64	0
EPI_ISL_568109	0.000817418	2020.6912568306	57	0
EPI_ISL_568166	0.000635595	2020.68852459016	44	0
EPI_ISL_568248	0.0004922	2020.68852459016	48	0
EPI_ISL_568407	0.000635555	2020.63114754098	39	0
EPI_ISL_568547	0.00061666	2020.65573770492	48	0
EPI_ISL_568934	0.000404056	2020.28961748634	41	0
EPI_ISL_568967	0.000412727	2020.3306010929	43	0
EPI_ISL_568992	0.000413224	2020.25409836066	42	0
EPI_ISL_568994	0.000278897	2020.4262295082	37	0
EPI_ISL_569028	0.00046842	2020.56830601093	38	0
EPI_ISL_569037	0.000501872	2020.57650273224	50	0
EPI_ISL_569044	0.000987884	2020.59016393443	61	0
EPI_ISL_569061	0.000695926	2020.59836065574	58	0
EPI_ISL_569077	0.000987903	2020.62021857923	60	0
EPI_ISL_569107	0.000502039	2020.62841530055	38	0
EPI_ISL_569146	0.000988028	2020.60109289617	59	0
EPI_ISL_569228	0.001021651	2020.67486338798	57	0
EPI_ISL_569273	0.000382939	2020.2131147541	41	0
EPI_ISL_569276	0.000279003	2020.2131147541	50	0
EPI_ISL_569279	0.000357034	2020.2131147541	57	0
EPI_ISL_569291	0.000245456	2020.21584699454	34	0
EPI_ISL_569298	0.000312478	2020.21584699454	52	0
EPI_ISL_569389	0.0003493	2020.24043715847	46	0
EPI_ISL_569390	0.000314287	2020.24043715847	53	0
EPI_ISL_569418	0.00034614	2020.24590163934	39	0
EPI_ISL_569436	0.000382593	2020.24590163934	45	0
EPI_ISL_569445	0.0003149	2020.24590163934	50	0
EPI_ISL_569509	0.000301377	2020.25409836066	40	0
EPI_ISL_569520	0.000346042	2020.25683060109	47	0
EPI_ISL_569546	0.000346003	2020.25409836066	43	0
EPI_ISL_569559	0.000424193	2020.26229508197	60	0
EPI_ISL_569593	0.000301576	2020.26775956284	41	0
EPI_ISL_569601	0.000363367	2020.21857923497	55	0
EPI_ISL_569756	0.000482954	2020.38524590164	45	0
EPI_ISL_569797	0.000349201	2020.33333333333	50	0
EPI_ISL_569830	0.000549953	2020.53005464481	45	0
EPI_ISL_569859	0.000613408	2020.6912568306	49	0
EPI_ISL_569866	0.000267755	2020.15027322404	32	0
EPI_ISL_569942	0.000449467	2020.49453551913	43	0
EPI_ISL_569949	0.00038261	2020.39071038251	40	0
EPI_ISL_569993	0.000449417	2020.56557377049	35	0
EPI_ISL_570025	0.000368062	2020.44535519126	35	0
EPI_ISL_570052	0.000301225	2020.23770491803	21	0
EPI_ISL_570053	0.000312362	2020.24043715847	39	0
EPI_ISL_570093	0.000312418	2020.24863387978	49	0
EPI_ISL_570117	0.00037946	2020.25409836066	57	0
EPI_ISL_570122	0.000279018	2020.25136612022	50	0
EPI_ISL_570154	0.000379256	2020.24316939891	44	0
EPI_ISL_570158	0.00024544	2020.26229508197	33	0
EPI_ISL_570200	0.000312344	2020.31420765027	43	0
EPI_ISL_570245	0.000512956	2020.36338797814	46	0
EPI_ISL_570258	0.000379198	2020.37704918033	43	0
EPI_ISL_570259	0.000401335	2020.37978142077	20	0
EPI_ISL_570267	0.000379272	2020.38797814208	47	0
EPI_ISL_570312	0.00051643	2020.42896174863	66	0
EPI_ISL_570350	0.000412684	2020.43715846995	42	0
EPI_ISL_570358	0.000583275000000001	2020.44808743169	66	0
EPI_ISL_570369	0.000520737	2020.45901639344	50	0
EPI_ISL_570373	0.000646937	2020.45901639344	67	0
EPI_ISL_570389	0.000546449	2020.46721311475	51	0
EPI_ISL_570401	0.000613333	2020.47540983607	55	0
EPI_ISL_570420	0.00047964	2020.4781420765	45	0
EPI_ISL_570484	0.000747425	2020.48633879781	47	0
EPI_ISL_570655	0.000713765	2020.5956284153	71	0
EPI_ISL_570674	0.00043508	2020.59836065574	45	0
EPI_ISL_570688	0.000446109	2020.59289617486	42	0
EPI_ISL_570694	0.000501843	2020.59289617486	45	0
EPI_ISL_570730	0.000568631	2020.5956284153	36	0
EPI_ISL_570847	0.000379266	2020.49180327869	45	0
EPI_ISL_570981	0.000550736	2020.57650273224	63	0
EPI_ISL_571017	0.000301239	2020.22404371585	48	0
EPI_ISL_571054	0.000312421	2020.22131147541	51	0
EPI_ISL_571100	0.000449475	2020.22404371585	49	0
EPI_ISL_571180	0.000345782	2020.20765027322	42	0
EPI_ISL_571189	0.000312326	2020.21857923497	38	0
EPI_ISL_571205	0.000312362	2020.22404371585	42	0
EPI_ISL_571260	0.000412683	2020.21584699454	49	0
EPI_ISL_571355	0.00031232	2020.2131147541	40	0
EPI_ISL_571394	0.000345754	2020.21038251366	40	0
EPI_ISL_571411	0.000412685	2020.21584699454	48	0
EPI_ISL_571420	6.6978e-05	2020.21584699454	11	0
EPI_ISL_571440	0.000345837	2020.21038251366	44	0
EPI_ISL_571480	0.000345787	2020.21038251366	42	0
EPI_ISL_571546	0.00035695	2020.21038251366	45	0
EPI_ISL_571656	0.000345765	2020.20765027322	42	0
EPI_ISL_571669	0.000446164	2020.20491803279	59	0
EPI_ISL_571670	0.000312354	2020.20491803279	41	0
EPI_ISL_571714	0.000379274	2020.21038251366	49	0
EPI_ISL_571720	0.000267671	2020.20491803279	29	0
EPI_ISL_571752	0.000546475	2020.19945355191	57	0
EPI_ISL_571764	0.00034584	2020.20218579235	47	0
EPI_ISL_571822	0.000457324	2020.21584699454	49	0
EPI_ISL_571846	0.000349155	2020.2131147541	43	0
EPI_ISL_571851	0.000345768	2020.21584699454	43	0
EPI_ISL_571987	0.000312344	2020.19672131148	42	0
EPI_ISL_572008	0.00037929	2020.20765027322	48	0
EPI_ISL_572045	0.000345856	2020.20218579235	50	0
EPI_ISL_572114	0.00037921	2020.20218579235	48	0
EPI_ISL_572161	0.000479631	2020.20218579235	56	0
EPI_ISL_572228	0.000546404	2020.51092896175	41	0
EPI_ISL_572271	0.000345914	2020.47267759563	54	0
EPI_ISL_572309	0.000546578	2020.62841530055	59	0
EPI_ISL_572726	0.000750514	2020.68306010929	53	0
EPI_ISL_572973	0.000717012	2020.65573770492	48	0
EPI_ISL_572993	0.000669013	2020.65573770492	43	0
EPI_ISL_573086	0.000669186	2020.70765027322	56	0
EPI_ISL_573087	0.000635684	2020.70765027322	48	0
EPI_ISL_573197	0.000549848	2020.68579234973	49	0
EPI_ISL_573213	0.000784009	2020.6912568306	53	0
EPI_ISL_573273	0.000635567	2020.68579234973	40	0
EPI_ISL_573274	0.000549821	2020.68579234973	59	0
EPI_ISL_573331	0.000683388	2020.54918032787	38	0
EPI_ISL_573353	0.000649982	2020.5956284153	40	0
EPI_ISL_573362	0.000334575	2020.32786885246	31	0
EPI_ISL_573420	0.000802773	2020.71584699454	45	0
EPI_ISL_573484	0.000647092	2020.67213114754	56	0
EPI_ISL_573507	0.000717103	2020.67213114754	56	0
EPI_ISL_573566	0.00061671	2020.68306010929	61	0
EPI_ISL_573625	0.000549864	2020.68306010929	58	0
EPI_ISL_573632	0.000987846	2020.68306010929	58	0
EPI_ISL_573640	0.000579962	2020.68306010929	59	0
EPI_ISL_573714	0.000549892	2020.71584699454	57	0
EPI_ISL_573737	0.000669114	2020.7131147541	52	0
EPI_ISL_573744	0.00068365	2020.7349726776	52	0
EPI_ISL_573753	0.000416062	2020.70491803279	44	0
EPI_ISL_573795	0.00086997	2020.72131147541	44	0
EPI_ISL_573833	0.000568722	2020.68306010929	51	0
EPI_ISL_573841	0.000717083	2020.68852459016	56	0
EPI_ISL_573855	0.000549794	2020.68852459016	50	0
EPI_ISL_573931	0.000802877	2020.70765027322	51	0
EPI_ISL_573997	0.000635625	2020.7131147541	49	0
EPI_ISL_574015	0.000669058	2020.68579234973	47	0
EPI_ISL_574169	0.000669081	2020.72950819672	44	0
EPI_ISL_574177	0.000635638	2020.71857923497	45	0
EPI_ISL_574231	0.000301166	2020.42349726776	36	0
EPI_ISL_574275	0.000747449	2020.65027322404	49	0
EPI_ISL_574331	0.000546378	2020.60928961749	44	0
EPI_ISL_574439	0.00041269	2020.36612021858	48	0
EPI_ISL_574557	0.000546448	2020.5218579235	56	0
EPI_ISL_574597	0.00048298	2020.46174863388	53	0
EPI_ISL_574684	0.000501752	2020.70765027322	35	0
EPI_ISL_574826	0.000267779	2020.22131147541	41	0
EPI_ISL_574850	0.000301204	2020.25409836066	44	0
EPI_ISL_574888	0.00013403	2020.21038251366	19	0
EPI_ISL_574899	0.00034585	2020.2131147541	48	0
EPI_ISL_574979	0.00033465	2020.20491803279	35	0
EPI_ISL_575018	0.000267763	2020.21038251366	33	0
EPI_ISL_575033	0.000200728	2020.1693989071	19	0
EPI_ISL_575091	0.00034585	2020.31147540984	50	0
EPI_ISL_575101	0.000334843	2020.25409836066	36	0
EPI_ISL_575175	0.000479711	2020.38797814208	67	0
EPI_ISL_575196	0.000579986	2020.39890710383	68	0
EPI_ISL_575203	0.000580195	2020.39890710383	68	0
EPI_ISL_575214	0.000479706	2020.41803278689	67	0
EPI_ISL_575385	0.000817363	2020.72404371585	48	0
EPI_ISL_575412	0.000669045	2020.70765027322	47	0
EPI_ISL_575434	0.000802841	2020.70765027322	53	0
EPI_ISL_575437	0.00065011	2020.70765027322	43	0
EPI_ISL_575474	0.000616641	2020.70765027322	43	0
EPI_ISL_575590	0.000713973	2020.70765027322	58	0
EPI_ISL_575616	0.000449463	2020.70765027322	45	0
EPI_ISL_575645	0.000738683	2020.70765027322	56	0
EPI_ISL_575757	0.000702566	2020.70765027322	57	0
EPI_ISL_575770	0.000650108	2020.63387978142	55	0
EPI_ISL_575819	0.000479628	2020.63387978142	40	0
EPI_ISL_575936	0.001021324	2020.63387978142	59	0
EPI_ISL_575965	0.000761553	2020.63387978142	56	0
EPI_ISL_575972	0.000738928	2020.63387978142	54	0
EPI_ISL_575996	0.000669153	2020.70491803279	54	0
EPI_ISL_576115	0.000780637	2020.62295081967	49	0
EPI_ISL_576190	0.000680504	2020.69398907104	51	0
EPI_ISL_576191	0.000449547	2020.69672131148	52	0
EPI_ISL_576263	0.000449495	2020.6174863388	42	0
EPI_ISL_576278	0.000702575	2020.64480874317	39	0
EPI_ISL_576449	0.000368082	2020.60655737705	43	0
EPI_ISL_576497	0.000167335	2020.19398907104	20	0
EPI_ISL_576635	0.000683645000000001	2020.71038251366	62	0
EPI_ISL_576737	0.000613427	2020.7131147541	65	0
EPI_ISL_576814	0.000802861	2020.7131147541	60	0
EPI_ISL_576823	0.000482992	2020.7131147541	58	0
EPI_ISL_577090	0.000435059	2020.71857923497	46	0
EPI_ISL_577091	0.000702535	2020.71584699454	51	0
EPI_ISL_577288	0.000483349	2020.70218579235	47	0
EPI_ISL_577299	0.00066914	2020.7131147541	53	0
EPI_ISL_577333	0.000802901	2020.7131147541	51	0
EPI_ISL_577360	0.000669194	2020.66666666667	56	0
EPI_ISL_577630	0.000267839	2020.70491803279	29	0
EPI_ISL_577658	0.000784050000000001	2020.72677595628	61	0
EPI_ISL_577662	0.000683666	2020.7131147541	43	0
EPI_ISL_577677	0.00058346	2020.74316939891	43	0
EPI_ISL_577979	0.000602246	2020.70765027322	55	0
EPI_ISL_577994	0.000669114	2020.71857923497	56	0
EPI_ISL_578000	0.000802763	2020.71857923497	52	0
EPI_ISL_578005	0.000702495	2020.71584699454	58	0
EPI_ISL_578009	0.000669042	2020.7131147541	42	0
EPI_ISL_578054	0.00065009	2020.72131147541	48	0
EPI_ISL_578094	0.000412809	2020.24590163934	45	0
EPI_ISL_578138	0.000412608	2020.25409836066	42	0
EPI_ISL_578162	0.000446064	2020.30327868852	41	0
EPI_ISL_578174	0.000345858	2020.22950819672	52	0
EPI_ISL_578180	0.00020067	2020.6912568306	13	0
EPI_ISL_578277	0.00055018	2020.63387978142	52	0
EPI_ISL_578331	0.000635614	2020.68306010929	45	0
EPI_ISL_578416	0.000416027	2020.26775956284	45	0
EPI_ISL_578499	0.000345851	2020.29781420765	48	0
EPI_ISL_578521	0.000345771	2020.30327868852	40	0
EPI_ISL_578527	0.000312439	2020.30327868852	48	0
EPI_ISL_578648	0.000513004	2020.39071038251	45	0
EPI_ISL_578677	0.000412588	2020.57103825137	35	0
EPI_ISL_578691	0.000513312	2020.4262295082	45	0
EPI_ISL_578713	0.000446052	2020.3606557377	45	0
EPI_ISL_578722	0.000479537	2020.36885245902	45	0
EPI_ISL_578768	0.00051296	2020.4043715847	45	0
EPI_ISL_578842	0.0005465	2020.44262295082	60	0
EPI_ISL_578872	0.000479479	2020.47540983607	43	0
EPI_ISL_578954	0.000546534	2020.49180327869	47	0
EPI_ISL_578991	0.000512918	2020.49453551913	45	0
EPI_ISL_578992	0.000512916	2020.49453551913	45	0
EPI_ISL_579008	0.000512989	2020.5956284153	50	0
EPI_ISL_579049	0.000512948	2020.5956284153	48	0
EPI_ISL_579111	0.000583322	2020.72950819672	52	0
EPI_ISL_579127	0.000267781	2020.23224043716	33	0
EPI_ISL_579145	0.000382683	2020.2349726776	55	0
EPI_ISL_579446	0.000200742	2020.22404371585	20	0
EPI_ISL_579497	0.00030113	2020.25683060109	36	0
EPI_ISL_579498	0.00030112	2020.25683060109	35	0
EPI_ISL_579587	0.000345813	2020.24043715847	44	0
EPI_ISL_579765	0.000482991	2020.72404371585	58	0
