genome	path	time	node	continent
EPI_ISL_457406	0.00026717	2020.32786885246	34	Europe
EPI_ISL_457418	0.000434131	2020.33333333333	66	Europe
EPI_ISL_457423	0.00040071	2020.3306010929	48	Europe
EPI_ISL_457433	0.000300649	2020.31967213115	50	Europe
EPI_ISL_457434	0.000400818	2020.33333333333	67	Europe
EPI_ISL_457442	0.000267142	2020.3306010929	22	Europe
EPI_ISL_457445	0.00026721	2020.3306010929	43	Europe
EPI_ISL_457456	0.000267221	2020.34972677596	45	Europe
EPI_ISL_457457	0.000367389	2020.34972677596	60	Europe
EPI_ISL_457474	0.000297912	2020.34972677596	53	Europe
EPI_ISL_457486	0.000467545	2020.34426229508	66	Europe
EPI_ISL_457503	0.000334047	2020.34699453552	65	Europe
EPI_ISL_457527	0.000478693000000001	2020.37431693989	80	Europe
EPI_ISL_457541	0.000400867	2020.35245901639	70	Europe
EPI_ISL_457579	0.00060139	2020.34153005464	71	Europe
EPI_ISL_457583	0.000367368	2020.3087431694	60	Europe
EPI_ISL_457636	0.00063447	2020.3306010929	74	Europe
EPI_ISL_457654	0.000233851	2020.28961748634	45	Europe
EPI_ISL_457667	0.000545418	2020.33879781421	75	Europe
EPI_ISL_457766	0.000367366	2020.22950819672	62	North America
EPI_ISL_457798	0.00033387	2020.21584699454	40	North America
EPI_ISL_457801	0.000378573	2020.22677595628	67	North America
EPI_ISL_457814	0.000378543	2020.21038251366	71	North America
EPI_ISL_457956	0.000101052	2020.22950819672	12	South America
EPI_ISL_457981	0.000434195	2020.25409836066	76	Asia
EPI_ISL_457986	0.000100265	2020.21584699454	31	Asia
EPI_ISL_458054	0.000434232000000001	2020.36338797814	80	Asia
EPI_ISL_458109	0.000233804	2020.37431693989	40	Asia
EPI_ISL_458147	0.000467544	2020.31147540984	66	South America
EPI_ISL_458172	0.000300594	2020.23770491803	54	Europe
EPI_ISL_458197	0.00030058	2020.24043715847	54	Europe
EPI_ISL_458198	0.000267266	2020.24043715847	58	Europe
EPI_ISL_458217	0.000367425	2020.24316939891	64	Europe
EPI_ISL_458323	0.000336915	2020.3306010929	71	Europe
EPI_ISL_458333	0.000400821	2020.33333333333	65	Europe
EPI_ISL_458355	0.00033406	2020.3306010929	63	Europe
EPI_ISL_458381	0.000334120000000001	2020.28961748634	73	Europe
EPI_ISL_458443	0.000376498	2020.28961748634	69	Europe
EPI_ISL_458453	0.000445283	2020.3306010929	71	Europe
EPI_ISL_458472	0.000434723	2020.32513661202	64	Europe
EPI_ISL_458503	0.000378548	2020.24590163934	62	Europe
EPI_ISL_458507	0.000300616	2020.2868852459	40	Europe
EPI_ISL_458515	0.000567717000000001	2020.32786885246	77	Europe
EPI_ISL_458668	0.000501500000000001	2020.23224043716	78	Europe
EPI_ISL_458670	0.000367467	2020.23770491803	70	Europe
EPI_ISL_458677	0.000167088	2020.2349726776	23	Europe
EPI_ISL_458709	0.000305001	2020.23224043716	34	Europe
EPI_ISL_458746	0.00034504	2020.2868852459	61	Europe
EPI_ISL_458770	0.000434226	2020.24590163934	71	Europe
EPI_ISL_458778	0.000400784	2020.24590163934	62	Europe
EPI_ISL_458782	0.000467702000000001	2020.29781420765	76	Europe
EPI_ISL_458787	0.000301189	2020.29781420765	69	Europe
EPI_ISL_458832	0.000400766	2020.28415300546	60	Europe
EPI_ISL_458836	0.000501379	2020.29781420765	50	Europe
EPI_ISL_458838	0.000367512000000001	2020.2868852459	77	Europe
EPI_ISL_458854	0.000467689	2020.29781420765	77	Europe
EPI_ISL_458858	0.000534605000000001	2020.29781420765	77	Europe
EPI_ISL_458911	0.000500977000000001	2020.29781420765	74	Europe
EPI_ISL_458912	0.000500927	2020.27322404372	71	Europe
EPI_ISL_458919	0.000434233	2020.27322404372	72	Europe
EPI_ISL_458937	0.000378845	2020.27049180328	71	Europe
EPI_ISL_458982	0.000338321	2020.27322404372	44	Europe
EPI_ISL_458983	0.000334206	2020.27322404372	47	Europe
EPI_ISL_458985	0.000334277	2020.27322404372	57	Europe
EPI_ISL_458986	0.000367451	2020.27049180328	67	Europe
EPI_ISL_458992	0.000334279	2020.27049180328	64	Europe
EPI_ISL_459061	0.000502025	2020.27049180328	67	Europe
EPI_ISL_459066	0.000467582	2020.27049180328	69	Europe
EPI_ISL_459090	0.000378534	2020.27322404372	55	Europe
EPI_ISL_459091	0.000334328	2020.26775956284	66	Europe
EPI_ISL_459122	0.000300624	2020.2650273224	57	Europe
EPI_ISL_459124	0.000267236	2020.26229508197	50	Europe
EPI_ISL_459153	0.000233894	2020.26229508197	52	Europe
EPI_ISL_459263	0.000434165	2020.32786885246	66	Europe
EPI_ISL_459347	0.000467814000000001	2020.30601092896	73	Europe
EPI_ISL_459354	0.000434258000000001	2020.30601092896	77	Europe
EPI_ISL_459391	0.000400956000000001	2020.26229508197	76	Europe
EPI_ISL_459455	0.00016707	2020.31693989071	25	Europe
EPI_ISL_459479	0.000367474	2020.31967213115	69	Europe
EPI_ISL_459519	0.000301031	2020.22950819672	69	Europe
EPI_ISL_459522	0.00013368	2020.23224043716	32	Europe
EPI_ISL_459542	0.000311852	2020.22677595628	68	Europe
EPI_ISL_459577	0.000267369	2020.23224043716	23	Europe
EPI_ISL_459580	0.000334105	2020.22677595628	68	Europe
EPI_ISL_459584	0.000238221	2020.22950819672	42	Europe
EPI_ISL_459624	0.000233928	2020.22950819672	62	Europe
EPI_ISL_459630	0.000434646	2020.22677595628	62	Europe
EPI_ISL_459647	0.000233939	2020.22677595628	58	Europe
EPI_ISL_459712	0.00016733	2020.22404371585	20	Europe
EPI_ISL_459919	0.000200462	2020.38524590164	36	Asia
EPI_ISL_459932	0.000233877	2020.36338797814	35	Asia
EPI_ISL_459940	0.000200467	2020.35519125683	36	Asia
EPI_ISL_459957	0.000267153	2020.24863387978	36	Asia
EPI_ISL_459958	0.000100275	2020.16666666667	25	Europe
EPI_ISL_459961	0.000100285	2020.16666666667	27	Europe
EPI_ISL_459974	0.000400706	2020.21584699454	58	Africa
EPI_ISL_459976	0.000345183	2020.20491803279	61	Africa
EPI_ISL_460016	0.000345195	2020.24590163934	66	North America
EPI_ISL_460122	0.000267188	2020.22950819672	40	North America
EPI_ISL_460126	0.000378651	2020.22950819672	78	North America
EPI_ISL_460166	0.000378646	2020.22131147541	78	North America
EPI_ISL_460198	0.000345181	2020.24863387978	66	North America
EPI_ISL_460209	0.000378579	2020.23224043716	73	North America
EPI_ISL_460246	0.000267231	2020.26775956284	57	North America
EPI_ISL_460285	0.000400507	2020.22131147541	16	North America
EPI_ISL_460288	0.000345147	2020.2349726776	58	North America
EPI_ISL_460337	0.000278425	2020.2349726776	62	North America
EPI_ISL_460347	0.000311745	2020.19945355191	55	North America
EPI_ISL_460354	0.000345123	2020.18306010929	57	North America
EPI_ISL_460391	0.000311813	2020.22404371585	68	North America
EPI_ISL_460403	0.000467631	2020.26229508197	79	North America
EPI_ISL_460409	0.000311822	2020.23224043716	61	North America
EPI_ISL_460417	0.000393762	2020.23224043716	63	North America
EPI_ISL_460448	0.000334014	2020.22950819672	57	North America
EPI_ISL_460455	0.000378565	2020.26229508197	64	North America
EPI_ISL_460458	0.00034512	2020.21038251366	56	North America
EPI_ISL_460460	0.000345238	2020.2131147541	62	North America
EPI_ISL_460558	0.000311823	2020.34972677596	67	North America
EPI_ISL_460581	0.000233901	2020.36612021858	53	North America
EPI_ISL_460585	0.000233881	2020.36612021858	53	North America
EPI_ISL_460622	0.000383193	2020.24043715847	79	North America
EPI_ISL_460648	0.000378589	2020.26775956284	70	Europe
EPI_ISL_460650	0.000445333	2020.27322404372	70	Europe
EPI_ISL_460691	0.000400785	2020.24316939891	65	Europe
EPI_ISL_460693	0.000456443	2020.2349726776	74	Europe
EPI_ISL_460732	0.000367262	2020.27595628415	49	Europe
EPI_ISL_460776	0.000367472	2020.30327868852	70	Europe
EPI_ISL_460793	0.000300553	2020.24316939891	43	Europe
EPI_ISL_460806	0.000400719	2020.28142076503	48	Europe
EPI_ISL_460808	0.000423683	2020.28142076503	73	Europe
EPI_ISL_460816	0.00031181	2020.20218579235	62	Europe
EPI_ISL_460820	0.000389743	2020.22131147541	76	Europe
EPI_ISL_460838	0.000400717	2020.32240437158	49	Europe
EPI_ISL_460839	0.000467577	2020.3825136612	72	Europe
EPI_ISL_460869	0.000500818	2020.38797814208	54	Europe
EPI_ISL_460886	0.000467455	2020.38797814208	54	Europe
EPI_ISL_460910	0.000434098	2020.38797814208	52	Europe
EPI_ISL_460913	0.000367375	2020.38797814208	52	Europe
EPI_ISL_460922	0.000434206	2020.39071038251	73	Europe
EPI_ISL_460935	0.00043412	2020.32513661202	55	Europe
EPI_ISL_460943	0.000333961	2020.32240437158	49	Europe
EPI_ISL_460948	0.000434201	2020.23224043716	72	Europe
EPI_ISL_460967	0.000434768	2020.37704918033	52	Europe
EPI_ISL_460978	0.00043409	2020.37978142077	53	Europe
EPI_ISL_461040	0.000412044	2020.28415300546	76	Europe
EPI_ISL_461111	0.00020487	2020.18852459016	43	Europe
EPI_ISL_461135	0.000367494	2020.29234972678	70	Europe
EPI_ISL_461136	0.000400902	2020.29234972678	73	Europe
EPI_ISL_461139	0.00047867	2020.30054644809	66	Europe
EPI_ISL_461140	0.000434206	2020.31147540984	57	Europe
EPI_ISL_461145	0.000267212	2020.36338797814	50	Europe
EPI_ISL_461150	0.000167046	2020.22131147541	26	Europe
EPI_ISL_461194	0.000300666	2020.30601092896	59	Europe
EPI_ISL_461230	0.000434202	2020.3087431694	62	Europe
EPI_ISL_461240	0.000400652	2020.32786885246	51	Europe
EPI_ISL_461265	0.000434071	2020.25409836066	56	Europe
EPI_ISL_461288	0.000173054	2020.25136612022	26	Europe
EPI_ISL_461293	0.000467445	2020.30054644809	50	Europe
EPI_ISL_461340	0.00036739	2020.31693989071	56	Europe
EPI_ISL_461343	0.000367345	2020.32513661202	44	Europe
EPI_ISL_461349	0.000334066	2020.28961748634	68	Europe
EPI_ISL_461350	0.000434134	2020.30054644809	56	Europe
EPI_ISL_461378	0.000534237	2020.34426229508	52	Europe
EPI_ISL_461399	0.000334636	2020.26229508197	31	North America
EPI_ISL_461402	0.000362328	2020.26229508197	63	North America
EPI_ISL_461408	0.000311791	2020.25136612022	65	North America
EPI_ISL_461422	0.000233786	2020.2349726776	33	North America
EPI_ISL_461468	0.000445257	2020.40710382514	68	North America
EPI_ISL_461472	0.00047861	2020.40710382514	68	North America
EPI_ISL_461501	0.000679003000000001	2020.40163934426	85	Asia
EPI_ISL_461502	0.000612267000000001	2020.40163934426	85	Asia
EPI_ISL_461563	0.000545472	2020.39890710383	75	Europe
EPI_ISL_461619	0.000300664	2020.3087431694	62	Europe
EPI_ISL_461626	0.000367273	2020.3087431694	52	Europe
EPI_ISL_461639	0.000367361	2020.31147540984	52	Europe
EPI_ISL_461647	0.000400802	2020.31147540984	66	Europe
EPI_ISL_461661	0.000381012	2020.31147540984	54	Europe
EPI_ISL_461667	0.000334053	2020.31147540984	64	Europe
EPI_ISL_461738	0.000400873000000001	2020.25136612022	79	Europe
EPI_ISL_461741	0.000300647	2020.31147540984	55	Europe
EPI_ISL_461746	0.000367399	2020.31420765027	61	Europe
EPI_ISL_461749	0.0002671	2020.31420765027	28	Europe
EPI_ISL_461751	0.000512001	2020.31420765027	64	Europe
EPI_ISL_461769	0.000300592	2020.33879781421	51	Europe
EPI_ISL_461806	0.000400777	2020.34153005464	66	Europe
EPI_ISL_461812	0.000434774	2020.32240437158	64	Europe
EPI_ISL_461822	0.000267255	2020.32240437158	48	Europe
EPI_ISL_461860	0.000567871	2020.38524590164	62	Europe
EPI_ISL_461864	0.000267235	2020.37704918033	45	Europe
EPI_ISL_461871	0.000467773	2020.3825136612	61	Europe
EPI_ISL_461905	0.000500807	2020.3825136612	59	Europe
EPI_ISL_461923	0.000534519	2020.3825136612	61	Europe
EPI_ISL_461960	0.000500832	2020.4043715847	61	Europe
EPI_ISL_461975	0.000333876	2020.3606557377	46	Europe
EPI_ISL_461986	0.000334015	2020.34699453552	51	Europe
EPI_ISL_462001	0.000534331	2020.29508196721	73	Europe
EPI_ISL_462054	0.000412017	2020.29781420765	74	Europe
EPI_ISL_462081	0.000501015000000001	2020.29508196721	83	Europe
EPI_ISL_462091	0.000467567000000001	2020.39071038251	74	Asia
EPI_ISL_462097	0.000434238	2020.39071038251	75	Asia
EPI_ISL_462149	0.000233792	2020.24316939891	40	Europe
EPI_ISL_462182	0.00023819	2020.24316939891	35	Europe
EPI_ISL_462185	0.000204895	2020.24316939891	42	Europe
EPI_ISL_462190	0.000300496	2020.23224043716	36	Europe
EPI_ISL_462228	0.000367352	2020.25136612022	62	Europe
EPI_ISL_462238	0.000367433	2020.24316939891	69	Europe
EPI_ISL_462242	0.000238198	2020.23770491803	37	Europe
EPI_ISL_462257	0.000300646	2020.2650273224	59	Europe
EPI_ISL_462269	0.000304998	2020.27049180328	41	Europe
EPI_ISL_462273	0.000534362	2020.34699453552	80	Europe
EPI_ISL_462275	0.00023384	2020.34699453552	48	Europe
EPI_ISL_462297	0.000200296	2020.21857923497	18	Asia
EPI_ISL_462300	0.000133583	2020.21857923497	18	Asia
EPI_ISL_462311	0.000334048	2020.30054644809	50	Asia
EPI_ISL_462316	0.000300675	2020.3087431694	53	Asia
EPI_ISL_462322	0.000415232	2020.31967213115	50	Asia
EPI_ISL_462390	0.000370814	2020.21857923497	71	Asia
EPI_ISL_462399	0.000333975	2020.28415300546	50	Asia
EPI_ISL_462416	6.6886e-05	2020.20491803279	28	Asia
EPI_ISL_462424	0.00036732	2020.28415300546	51	Asia
EPI_ISL_462435	0.000333911	2020.35519125683	46	Europe
EPI_ISL_462447	0.000303835	2020.22131147541	55	Europe
EPI_ISL_462460	0.000233776	2020.22131147541	42	Europe
EPI_ISL_462470	0.000333949	2020.30601092896	50	Europe
EPI_ISL_462681	0.000355582	2020.3306010929	60	North America
EPI_ISL_462733	0.000378544	2020.3087431694	69	North America
EPI_ISL_462734	0.000311803	2020.31147540984	61	North America
EPI_ISL_462845	0.000545401	2020.32786885246	73	North America
EPI_ISL_462850	0.000478679	2020.32786885246	73	North America
EPI_ISL_462862	0.000478673	2020.32786885246	74	North America
EPI_ISL_462880	0.00037864	2020.34699453552	74	North America
EPI_ISL_462882	0.00041201	2020.34699453552	75	North America
EPI_ISL_462966	0.000278559	2020.2349726776	74	North America
EPI_ISL_462979	0.000378531	2020.24316939891	65	North America
EPI_ISL_462997	0.000367508	2020.40983606557	68	Europe
EPI_ISL_463000	0.000267324	2020.40983606557	64	Europe
EPI_ISL_463006	0.000378541	2020.24590163934	70	Africa
EPI_ISL_463038	0.000301049	2020.35792349727	29	Asia
EPI_ISL_463078	0.000400741	2020.36885245902	61	Asia
EPI_ISL_463094	0.000478781000000001	2020.30601092896	88	North America
EPI_ISL_463151	0.000322949	2020.24590163934	69	North America
EPI_ISL_463164	0.000356594	2020.24590163934	69	North America
EPI_ISL_463279	0.000411996	2020.25683060109	75	North America
EPI_ISL_463293	0.000311869	2020.26775956284	69	North America
EPI_ISL_463332	0.00023378	2020.30327868852	29	North America
EPI_ISL_463341	0.000300533	2020.31147540984	31	North America
EPI_ISL_463383	0.000378552	2020.32240437158	62	North America
EPI_ISL_463389	0.000267169	2020.32240437158	32	North America
EPI_ISL_463394	0.000400908000000001	2020.31967213115	79	North America
EPI_ISL_463420	0.00037851	2020.3087431694	62	North America
EPI_ISL_463430	0.000345151	2020.3087431694	63	North America
EPI_ISL_463442	0.000233797	2020.31967213115	30	North America
EPI_ISL_463452	0.000467635000000001	2020.3306010929	78	North America
EPI_ISL_463485	0.000400786	2020.32513661202	64	North America
EPI_ISL_463488	0.000345167	2020.32240437158	69	North America
EPI_ISL_463495	0.000400747	2020.32513661202	63	North America
EPI_ISL_463510	0.00046764	2020.32513661202	73	North America
EPI_ISL_463513	0.000333932	2020.3306010929	34	North America
EPI_ISL_463527	0.000445367000000001	2020.33606557377	82	North America
EPI_ISL_463541	0.000334042	2020.32786885246	63	North America
EPI_ISL_463586	0.000300558	2020.3306010929	34	North America
EPI_ISL_463589	0.000400938	2020.33606557377	70	North America
EPI_ISL_463596	0.000456338	2020.33879781421	62	North America
EPI_ISL_463641	0.000345194	2020.33879781421	71	North America
EPI_ISL_463675	0.000267206	2020.34426229508	34	North America
EPI_ISL_463676	0.000300573	2020.34426229508	34	North America
EPI_ISL_463680	0.00026721	2020.34153005464	34	North America
EPI_ISL_463689	0.000478648	2020.34426229508	62	North America
EPI_ISL_463743	0.000400855000000001	2020.22950819672	74	Europe
EPI_ISL_463889	6e-08	2020.07103825137	8	Asia
EPI_ISL_463942	0.000511999	2020.25409836066	66	North America
EPI_ISL_463954	0.00030065	2020.27868852459	60	North America
EPI_ISL_463956	0.00047217	2020.27868852459	58	North America
EPI_ISL_464030	0.000478666	2020.30601092896	66	North America
EPI_ISL_464036	0.000300634	2020.26775956284	57	North America
EPI_ISL_464127	0.000333917	2020.26775956284	50	Africa
EPI_ISL_464163	0.000400851	2020.41256830601	75	Asia
EPI_ISL_464175	0.000233828	2020.12568306011	43	Europe
EPI_ISL_464209	0.000233898	2020.15573770492	51	Europe
EPI_ISL_464212	0.000333856	2020.16120218579	28	Europe
EPI_ISL_464229	0.000334019	2020.15573770492	59	Europe
EPI_ISL_464291	0.000101377	2020.16666666667	29	Europe
EPI_ISL_464292	0.000233749	2020.1693989071	31	Europe
EPI_ISL_464302	0.000233912	2020.09016393443	51	Europe
EPI_ISL_464367	0.000367438	2020.16666666667	73	Europe
EPI_ISL_464368	0.000304694	2020.16666666667	53	Europe
EPI_ISL_464403	0.000179393	2020.17213114754	22	Europe
EPI_ISL_464430	0.000101822	2020.17486338798	29	Europe
EPI_ISL_464446	0.000200447	2020.17486338798	40	Europe
EPI_ISL_464755	0.000200432	2020.18579234973	40	Europe
EPI_ISL_464769	0.000233969	2020.18579234973	52	Europe
EPI_ISL_464791	0.000200386	2020.1912568306	34	Europe
EPI_ISL_464806	0.000334107	2020.18579234973	72	Europe
EPI_ISL_464810	0.000300893000000001	2020.18579234973	76	Europe
EPI_ISL_464838	0.000345205	2020.19398907104	62	Europe
EPI_ISL_464861	0.000233802	2020.1912568306	43	Europe
EPI_ISL_464864	0.000271702	2020.19398907104	42	Europe
EPI_ISL_464894	0.000300714	2020.18852459016	71	Europe
EPI_ISL_464908	0.000200386	2020.19672131148	34	Europe
EPI_ISL_465013	0.000100249	2020.19672131148	20	Europe
EPI_ISL_465042	0.00023383	2020.19945355191	33	Europe
EPI_ISL_465054	0.000233779	2020.19945355191	41	Europe
EPI_ISL_465104	0.000200396	2020.19672131148	36	Europe
EPI_ISL_465173	0.000300664	2020.29234972678	62	Europe
EPI_ISL_465199	0.000200421	2020.29234972678	41	Europe
EPI_ISL_465259	0.000300475	2020.29781420765	34	Europe
EPI_ISL_465276	0.000400732	2020.27049180328	63	Europe
EPI_ISL_465383	0.000334229	2020.30327868852	43	Europe
EPI_ISL_465384	0.00026721	2020.30327868852	43	Europe
EPI_ISL_465390	0.000400896000000001	2020.30327868852	80	Europe
EPI_ISL_465412	0.000208094	2020.30327868852	31	Europe
EPI_ISL_465436	0.000434128	2020.31147540984	62	Europe
EPI_ISL_465526	0.000267198	2020.31967213115	45	Europe
EPI_ISL_465533	0.000400754	2020.3306010929	55	Europe
EPI_ISL_465558	0.000434061	2020.33333333333	58	Europe
EPI_ISL_465582	0.00030055	2020.33879781421	46	Europe
EPI_ISL_465584	0.000336056000000001	2020.32240437158	75	Europe
EPI_ISL_465590	0.000300807	2020.32786885246	74	Europe
EPI_ISL_465591	0.000334342	2020.33879781421	75	Europe
EPI_ISL_465597	0.000267187	2020.33879781421	42	Europe
EPI_ISL_465626	0.000400747	2020.33879781421	63	Europe
EPI_ISL_465712	0.000400781	2020.32786885246	69	Europe
EPI_ISL_465734	0.000345124	2020.20218579235	54	Europe
EPI_ISL_465759	0.000200481	2020.20218579235	38	Europe
EPI_ISL_465811	0.00033397	2020.22404371585	52	Europe
EPI_ISL_465834	0.000334021	2020.22950819672	60	Europe
EPI_ISL_465871	0.000400735	2020.23770491803	58	Europe
EPI_ISL_465932	0.000171449	2020.24043715847	34	Europe
EPI_ISL_466040	0.000204856	2020.24590163934	42	Europe
EPI_ISL_466059	0.00033425	2020.25136612022	62	Europe
EPI_ISL_466092	0.000367285	2020.25409836066	43	Europe
EPI_ISL_466101	0.000233808	2020.25683060109	37	Europe
EPI_ISL_466129	0.000456426	2020.24590163934	72	Europe
EPI_ISL_466141	0.000334022	2020.24316939891	59	Europe
EPI_ISL_466192	0.000267205	2020.25136612022	44	Europe
EPI_ISL_466196	0.00036776	2020.25136612022	65	Europe
EPI_ISL_466198	0.000367333	2020.25409836066	50	Europe
EPI_ISL_466230	0.000305795	2020.24590163934	64	Europe
EPI_ISL_466272	0.000400802000000001	2020.2650273224	76	Europe
EPI_ISL_466365	0.000378639	2020.27049180328	77	Europe
EPI_ISL_466408	0.000434192000000001	2020.27868852459	74	Europe
EPI_ISL_466463	0.00043462	2020.2868852459	69	Europe
EPI_ISL_466474	0.000367447	2020.27049180328	68	Europe
EPI_ISL_466539	0.000434119	2020.27868852459	56	Europe
EPI_ISL_466562	0.000300619	2020.28415300546	51	Europe
EPI_ISL_466564	0.000454998	2020.27868852459	63	Europe
EPI_ISL_466600	0.000334061	2020.28961748634	69	Europe
EPI_ISL_466618	0.000434155	2020.28142076503	62	Europe
EPI_ISL_466644	0.000334103	2020.41530054645	72	Asia
EPI_ISL_466669	0.000345255	2020.33879781421	75	North America
EPI_ISL_466850	0.000601108	2020.39890710383	62	Asia
EPI_ISL_466863	0.000434268000000001	2020.40983606557	74	Asia
EPI_ISL_466864	0.000467829	2020.40983606557	74	Asia
EPI_ISL_466877	0.000300729000000001	2020.28142076503	70	Europe
EPI_ISL_466879	0.000233874	2020.28142076503	51	Europe
EPI_ISL_466897	0.00030079	2020.31147540984	46	Europe
EPI_ISL_466913	0.000433982	2020.3825136612	45	Europe
EPI_ISL_466916	0.000433977	2020.38797814208	44	Europe
EPI_ISL_466921	0.000433987	2020.39617486339	45	Europe
EPI_ISL_466927	0.000244466	2020.17486338798	52	Europe
EPI_ISL_466936	0.000233841	2020.17759562842	46	Europe
EPI_ISL_466958	0.000233923	2020.1912568306	60	Europe
EPI_ISL_466961	0.000367477	2020.1912568306	59	Europe
